TP9_Alpha,AF7_Alpha,AF8_Alpha,TP10_Alpha,TP9_Beta1,AF7_Beta1,AF8_Beta1,TP10_Beta1,TP9_Beta2,AF7_Beta2,AF8_Beta2,TP10_Beta2,TP9_Gamma1,AF7_Gamma1,AF8_Gamma1,TP10_Gamma1,TP9_Gamma2,AF7_Gamma2,AF8_Gamma2,TP10_Gamma2
3.8375320379387583,2.2213882180317364,1.851456347457558,1.4510594386338869,1.9710422245801469,1.2492962049446752,2.166417453446836,2.6041080054483916,2.571565076300817,0.6295093228928001,2.5791710671809382,2.542234459279028,3.1712042035299297,1.1765171043627067,0.9428798178257574,2.7770446108360316,3.7090819854827424,2.2379532609970774,0.7274722993808147,1.0950264518321935
3.8075484896009386,2.073519908053515,1.6127265505199542,1.620574845425808,1.893135698215404,1.6538457558493609,2.2738217042480118,2.4828066572750687,2.6931012893306,0.33916034661199057,2.364243240186447,2.7200392535064353,3.290713871514193,0.6202589286690042,0.7575486831651199,2.6401843039330197,3.6936656456591095,1.6702566177844447,0.9651428209555027,0.5765009654216752
3.5640354096553324,1.8029052169561404,1.5165977457289745,1.4617706878128809,1.907311399488338,1.8408778445049825,2.1984943827016896,2.377615041135213,2.742275934739791,0.3872599858561456,2.3121899783799362,2.8242926255810517,3.2298534744241945,0.5143220303755517,0.6969358218393538,2.6905755864900054,3.7340187853519513,1.7895168441606397,1.0088082799260074,0.8286373877316949
3.6538373073994532,1.544698344341827,1.3521052059191525,1.4384910747012645,1.825322810322602,1.9527520004707672,2.1363280556318034,2.2013407162987213,2.799514427970809,0.17599119937289553,2.119881012055322,2.8693896787091733,3.3387952750314924,0.2299291066044118,0.44092801580003294,2.7084430435555027,3.7154843548921366,1.761919436002257,0.8559903474335504,0.6296444503242214
3.841220009202365,1.5328512377842667,1.4374609280731283,0.8291140604741393,1.9192883234664275,1.6696299274159698,2.7140528711455514,1.947340016526547,2.4856720603388758,0.24120028599404442,3.0148343608993273,2.3625978938620587,3.3216259152136267,0.3597128900671242,0.731023315683204,2.2637639099923477,3.909426848841481,1.9056525419853196,1.1748195116660227,0.4846976289638516
4.174564225910305,1.6309120751147017,1.599573170579369,0.776798081352251,2.021786514868982,1.642403153780982,2.8998586940030218,2.0669460175505514,2.523559270907453,0.49291502732453774,3.2898490401005924,2.1623704727487842,3.3513596874914637,0.42874740759436203,0.7784837459726148,2.215925438299851,3.9150504850812733,1.8345095800960163,1.1529582043723243,0.20879766747818057
4.224147968613489,1.858799276919233,1.5412992062208561,0.8961818015170455,2.193565658178923,1.8143474685147118,2.837844089416127,2.0420877922907703,2.4104080969321333,0.3642590074992604,3.2522404883315548,1.7581478363225913,3.175998061293965,0.683898563638429,0.6809457279980539,2.2498103472756585,3.8822940629797333,1.9237017268878438,1.0980975745253456,0.4467475463017974
4.142646418338508,2.2570469208535844,1.4343909775133548,0.8074322940193357,2.135233114423477,1.992980165153068,2.416564000770025,1.850983857044289,2.8185866769010537,0.41801788527279443,2.7652668706883716,1.9814943981389266,2.8776981273555466,0.984954568439567,0.7407244780545759,2.29818033306323,3.620776614404249,1.9979086343833086,0.6204330829830986,0.6805849712091389
3.8978391337261082,2.3275145558268977,1.4930893954176465,1.0178353712124049,2.063711390333631,1.883859055024434,2.500605838250086,1.8685852997550212,2.87686881790345,0.36373453514794735,2.8434318689300673,2.162952977614213,2.946382945428236,1.029023436724414,0.7233961282744965,2.693711657837329,3.5742614882815005,1.8990866017166492,1.284572744429486,0.7740230322946592
3.6988718062242243,2.401171950684742,1.7287017786716794,1.124268447366094,2.112115435898427,1.9167550452776785,2.7144868908366564,1.7080783293589041,2.9905839552746203,0.7488148550739903,3.3381383837458882,2.3019240017555007,3.0109149117172027,0.828415554062793,1.1313778980719285,3.026750461828688,3.60764917884013,1.9315609543878314,1.573628978865618,0.8494843184449857
