TP9_Alpha,AF7_Alpha,AF8_Alpha,TP10_Alpha,TP9_Beta1,AF7_Beta1,AF8_Beta1,TP10_Beta1,TP9_Beta2,AF7_Beta2,AF8_Beta2,TP10_Beta2,TP9_Gamma1,AF7_Gamma1,AF8_Gamma1,TP10_Gamma1,TP9_Gamma2,AF7_Gamma2,AF8_Gamma2,TP10_Gamma2
6.4494865672932,1.9175259742494084,1.4704264197362396,2.576307140048161,2.7062639681943867,1.8349362186887823,1.5713191312293464,2.8184630822126344,4.494093288244552,0.3665313936035281,1.7397678578882345,3.7713745457537353,4.133082111406838,0.7985811125639779,-0.5224110484706237,4.391254868522884,5.132443084322968,1.3611647085511747,-0.0967837583476749,1.8173320425284318
6.455822348182021,1.9873182702374401,1.2347466821340256,2.5750210692575464,2.678320020538989,1.3364031106252179,1.3811231160135895,2.8848669714948096,4.486649277981747,0.16567932434228594,1.3303737193120426,3.7289182942243433,4.101068401439492,0.5949096242453332,-0.2740489890736335,4.357826246760705,5.126303341060803,1.3461388381119939,0.3801500180921118,1.8093863986948338
5.780005098457662,1.8608124723495232,1.3014660437314722,0.9392096392200897,2.331993963543468,0.9530546331306866,1.2303912296950053,2.3226564105730207,3.439518690329045,-0.28957729795984527,1.2184564645939777,2.5546832700226454,3.1505650624170265,0.3612669070031497,0.010165610545964432,2.5371609359738874,3.960774212635792,1.29731199516326,0.44644007822023735,0.5426765699117652
2.79770585681277,1.577032231439938,1.2236244314859672,0.8307001296838871,1.0276960039308345,1.1071211959977456,1.2937771495508967,2.093516074660271,2.092665666428233,-0.1713434337726655,1.3535892424405125,2.3548563096228894,2.058033687244071,0.08188631324240905,0.20215055949501962,2.3257614070960715,2.3762999968478034,1.4186403988030032,0.4945414245343435,0.5652780456520776
2.5628817988580748,1.5574996524902478,1.3385146498822282,0.9307552126211487,1.0466684620521949,1.3000147192662153,1.3444951297015115,1.8706764416261195,2.3737345269792516,-0.24758180393416301,1.1498975604933726,2.3686487397321536,2.5021503925905995,0.08423507747257687,0.36861337799349453,2.191968782916203,2.3923401658112406,1.4579502421965795,0.43892965227078745,1.0887239626527134
2.9846474054205205,1.5752145968876883,1.4833363230102552,1.099309769068916,1.5345155140459157,1.3985694183704502,1.4149889136062024,1.856126048171554,2.763237853785884,0.04710870766015303,1.5568322415755678,2.2527688700664847,2.8770898040255553,0.2266138415236238,0.0195113167783551,2.2906165214884298,2.7306853408810694,1.5981371988140778,0.4930444881110713,1.2228016843851626
6.3295231151761415,1.767139707503059,1.8794601600482828,1.1308000102393299,3.1946244079157755,1.5761615985755961,2.6023736924455583,1.973547959615933,4.582816502281633,0.2912726482832955,2.7386614330414565,2.364739776684864,4.737829714627669,0.29731117634762577,0.34117940363194765,2.69392268392018,5.7821553290241585,1.7949333584833884,1.556304658490071,1.2164692942369475
6.7250362640803205,1.791797542361354,2.005251371973964,1.1578091655855747,3.397515087684011,1.6923064731557365,2.832212897192661,2.369436857532301,4.830955789398815,0.5335921761673164,3.0520379267245983,2.4678383969728865,4.818006395075718,0.43986044064849883,0.4636598523371123,3.0010124152399174,5.938586671505697,1.8348056812028095,1.5180815007357205,0.8141186994154257
6.717667550512562,1.652297051897677,2.0174134211266948,1.175145425356725,3.394376417434838,1.605794695076445,2.8493292964854042,2.290080308845633,4.790989902729714,0.3787049563080484,3.0312801152406172,2.5599393331862217,4.788851221810783,0.3100325532981053,0.708700143411764,2.967914774455766,5.926503287418267,1.733596907498692,1.5904879001927341,0.6714593287727119
5.652796724178823,1.648452108385052,1.7308072421202834,1.384556693823379,2.289920746381504,1.5877119315840762,2.1159918681554806,2.2490779203394182,3.659741741834539,0.23295830073965113,2.315738234396869,2.3312041072927716,3.350632107234654,0.07613662254339668,0.538933956901666,2.7283906331679755,4.182998525193224,1.470319912497481,0.4088906968701657,0.8242617756616645
2.8389563468496775,1.6719012630086283,1.5556397914271662,1.5207693743799018,2.009167250742682,1.447123944600677,1.9642205200895457,1.8523213699956786,2.6685168654714446,-0.05649383134541421,2.1532757684128208,2.3451713928119284,3.058804650847937,-0.01311215433364728,0.30249230544853606,2.8831754240087206,2.56306610482447,1.1432585744488064,0.20834041252722357,0.7288081218549688
3.024491589484829,1.7839019008646428,1.3298392974521973,1.3585679334668503,1.773836985202773,1.517083746950987,1.9874318539930929,1.9408148202231466,2.824482743521632,-0.11566980690481049,2.2145200847884863,2.4494365622627203,3.036584883326631,0.060655749256100185,0.1521193749278715,2.7851765221141274,2.9511826670505625,0.9248559501457934,-0.26906569527606294,0.8149765023836464
6.549820941675123,2.1585774435760934,1.7101008045324875,1.2187118017037009,3.303774673063526,2.2599640569646673,2.7761379178133567,2.127540240188047,4.583555667905555,-0.040471471440818675,3.362857013413185,2.5052697367480707,4.013683924149083,0.7652079645418365,0.5642099407198503,2.7135155875785237,5.467618928405331,1.3359168471518723,0.9218973152000106,0.9193265095570696
6.619539832131234,2.0830996545766434,1.6564484599584184,0.8765739728539496,3.4738857690810483,2.322015743517016,2.6705701162187707,2.1351472535522404,4.686193732443357,-0.042440197177366475,3.268007233479458,2.37661065864653,4.19635844283821,0.7554021614857869,0.4215415793399723,1.8726599053873572,5.61535653518786,1.4054084166375551,1.0158217265894647,0.9657716585047434
6.627146474618273,2.0214689814135403,1.7345660285808866,0.8976690709482517,3.4661388683447365,2.343295144219842,2.6277894469143224,1.967186766284322,4.67750369263868,0.0883789258994005,3.2114617427256076,2.328321217816844,4.202896137493605,0.8729283403482055,0.5452871814040251,2.300582879413754,5.586472206603902,1.5060919946965186,1.191191485796493,0.9525621031554854
4.3448126300861185,1.482986493623906,1.4693729171501875,0.7715153585221647,2.2939183230657347,1.5758398037882118,1.7002562201195894,1.8014446401533515,3.0999193408012826,-0.07288673508885937,1.4543592030449475,2.2503097372121283,3.3145717248630846,0.5213533457618607,-0.1367234333428516,2.1071784242251814,3.8697725239924927,1.2399357007240106,0.7188320857612979,0.5888332355950605
3.3063895326555666,1.4537137955003172,1.5754681160761699,0.958416218290065,0.7998506886806127,1.2421318747278238,1.5585352176837692,2.085406314671943,2.3392300840275393,0.12241288809692996,1.1620173930384932,2.1782343722524447,2.831059462569291,0.552173446037602,0.34726101585060815,2.3948174246304053,2.4241801924386994,1.40303067235623,0.6289323799770653,0.5243607264330121
3.093430628485683,1.3894461331546397,1.69647104179937,1.2446192985317268,1.2191151030887561,1.2122386365125528,1.620030958022513,2.2089858065917114,2.7193406469089574,0.2123625436139379,1.2923432922925997,2.023289844509758,2.85008416506856,0.5103618807312595,0.11350163032890748,2.2196141110237844,2.9487658169712088,1.3120330264941051,0.574750814897501,0.624331647358448
3.270174033910098,1.2244040958515132,1.6853368147498426,1.6403166202463324,1.5613594394533206,1.1283824327490832,1.5862320914269266,2.4882439492403154,3.166104339706773,0.44252332721942117,1.6893102525731714,3.1079579194474345,3.1553468433333007,0.5013413416740611,0.26627606081601507,2.790634417689361,3.1337488046901165,1.4220961929358455,0.35404668981508286,0.9397602279712374
4.481563496356839,1.3968341043319443,1.990473010515886,1.879654808185171,2.1313821973185876,1.2903002011715035,2.1217320263694197,2.273024081776366,3.383373709678994,0.4577534384717569,2.8636774204065962,3.438301443143551,3.26948131564279,0.51432307201459,0.6037676731127196,3.6466534658617853,4.046054386982382,1.4000925391496308,1.2606118966920785,1.1495934771904548
4.657863559018879,2.135979568293757,2.377066036156764,1.6589322684494632,2.2197593759115497,1.728827094622877,3.1063524125547137,2.335554828801125,3.397885886740126,0.44796168482946586,3.6518050096539616,3.4986861383274994,3.435125257314297,0.286030591568495,0.8819531989283764,3.623026042153799,4.3771061812976715,1.4240061256398509,1.759216135065407,0.9913967643083414
4.762389241784489,2.184063832915977,2.300327784104313,1.4085493443702568,2.2778887808535475,1.719860836219511,3.1595066118635566,1.9390482652130716,3.3294706975323103,0.2631211546093225,3.648377036340899,2.968600079772469,3.4359272612614724,0.010926628598755858,0.951572533408139,3.4910227617603695,4.455979884162494,1.335007948170732,1.7718449299674561,0.8048022953347658
4.040169276033122,2.149481979787168,2.082135643483727,0.9351184497771647,2.010599316564861,1.7178040880243148,2.978938920718954,1.9530532137813175,3.147206058772718,0.2471315033797534,3.235401248112958,2.3345028463134927,3.6223744109424203,0.07269138233144223,0.6472843249593488,2.33251117857044,4.418661393527934,1.3395578208787384,1.353654701927914,0.5991256296087923
5.134586227966196,1.63000716106606,1.5034496835293858,1.2040511519417978,2.5326615999156092,1.2440391483254476,1.7137590402730773,1.9544657478701792,3.4165797754022895,0.5662357005844798,1.5268162779890462,2.2187171360781637,3.5766817129962263,0.29807676886905604,0.25995758052474915,2.3728677383522903,4.5181543554916885,1.389749637562695,0.4202911099492764,0.8751788701725235
5.091402423390529,1.663378025544428,1.7566170935262453,0.997502497748827,2.4322802796217946,1.1883948850391755,1.7975083164587538,2.0054404734282882,3.371849294468422,0.47909413477877,1.4531717113926808,2.215236606132012,3.5367592854225856,0.40585722787018824,0.31484308411082534,2.1477406290004346,4.433839013184761,1.3367412993142473,0.5816293594702246,1.286172813944613
5.0497471292748255,1.6596113284396201,1.7375328934462704,0.9296187727397992,2.2456564980367952,1.3164210271037844,2.066091178455918,2.179883623367667,3.187393041282384,0.39846951968128486,2.3276935937187266,2.4015398746178707,2.839294644621127,0.1569098920102097,0.17389282597378827,1.8592134794876494,3.914274601782697,1.2828797939385916,1.0662872038314608,1.357760987470667
3.1955695473953636,1.6064513929717563,1.5893577439698099,0.8213467385931673,0.8969332168675124,1.3440095593045631,2.0226373019816144,2.0544928042491017,2.149428148679091,-0.13680459372414053,2.214733174248608,2.4031482992611797,2.4456009625897415,-0.17054714343295518,0.18093908339196213,1.9753005065681766,2.8179553730487767,1.3267558721487542,1.1548661136431304,1.2581531428753638
2.9370214606978533,1.7006570565914778,1.520772710122639,1.0651596162108505,0.7415878024710174,1.4094567797720865,1.8389749499938997,1.899155246640636,2.109290485987551,-0.06628055473753706,2.1152980023234615,2.3329185305389104,2.2997819482722153,-0.2262717092953633,0.02342758599121971,1.949058559945192,2.783684311020827,1.3467519403488901,1.1542121902748592,0.663875019920231
3.551228327697699,1.8345834160882055,1.564371180984546,1.2869188814543682,1.2149132297645042,1.2399342016206252,1.5527276308468536,1.8939557348499152,2.4116352629361995,-0.010624177403371661,1.001211224867418,2.5604640585375407,2.707894767865691,-0.019774940064565455,-0.19364153604121345,2.727491053101521,3.2755626151681594,1.274043587978271,0.7241904261868253,1.2040207637578764
4.310974627656963,1.7361388992185807,1.7541257198914268,1.6053066598891557,1.276021851357567,1.1537569215224295,1.6030672139470212,2.3350484798708337,2.9233322700073043,0.0459964496185743,1.1202590263548018,2.6450394024319435,3.223444049987378,0.16251023331116854,-0.13673036579418843,3.0898107638766237,3.62754300067423,1.2691752363922264,0.42965050893285855,1.3619900132140978
4.39682939360786,1.4990389760011917,1.7456694380324653,1.6763479409903341,1.4615248903376097,1.2200872707780306,1.7829908890012574,2.42950829520045,2.9283451304898835,0.11458819613896988,1.8706469013653004,2.602000890802782,3.5080730558944473,0.1999214066842031,-0.40611936281809036,3.3938253538646292,3.8618819757766754,1.2844058260041706,0.8353328384215458,1.4267309007692184
6.956793119391079,1.4737710941285305,1.773239847166199,4.009100363235538,4.079301337060173,1.5965798689044075,1.904742288360945,4.215112029461042,4.762098111073883,-0.012574386653850904,2.080915073987748,5.390711320823096,4.824366494950784,0.19524803546769384,-0.07945305341664032,5.917766735829134,6.193990259783093,1.3204139414395484,1.023294324819138,3.1040381079184436
7.085862588062006,1.4778022339842374,2.1122111173714284,3.98549398394705,4.124891554708327,2.418452148016763,2.6728265875311945,4.18174576365919,4.786878431116877,-0.26082134457875494,2.917182854809068,5.382187567771639,4.786920752023015,0.34173635230770155,0.6831973110364294,5.911009692152929,6.219974660867739,1.349168879820057,1.5825688954028656,3.0645815421434297
7.081453344542485,1.7956608992229555,2.1907939420495777,3.9684383506736385,4.133245498234127,2.383817426723055,2.7125084293920785,4.171649613036895,4.770851737380882,-0.14805728638439578,3.088008710024557,5.37801358992666,4.7185917776690856,0.3780484302189482,0.9159725226421914,5.896262448823107,6.199701604455138,1.2818270699311871,1.4895907616602309,3.0634697880282196
5.307179221210874,1.6646554270632157,2.079979919700914,0.8312564347871836,2.1671184503296113,2.2365617022304423,2.6530611263095287,2.1832176863171067,2.8993276312591654,-0.21190961357496044,3.0299550642132655,2.1802346349493633,2.9874723878204095,0.5177816758487519,0.9279301666799612,2.604207908491866,3.711597209377635,1.4294833510424867,1.3365427029354644,0.6457718441181793
2.7998032766543246,1.8041030864134975,1.6657641978225683,0.9169118102762935,2.019776932312319,1.1579833386101968,1.7897651963078558,2.100012016319356,2.2601539856241404,0.04165652266470455,2.2787950645528636,2.280213712231492,2.641500479753693,0.3202358133256257,0.40914690678767535,2.0747005244773464,2.463844636672098,1.5874022374697294,0.5449105661380308,0.9146211802620604
2.427504086663033,1.5370472981768082,1.5045569889476378,0.9075144125058698,1.8009349329350521,1.1830818910563283,1.1469441470543171,2.254721561310243,2.250909482149772,-0.043347237804355586,1.1798650462770117,2.4268115327311177,2.457525162918541,0.5131754905297742,0.012618154221980383,1.9397766071400242,2.168712722473051,1.5935039268933964,0.08475375706025101,0.901514178670406
3.7139230529187586,1.5305010854693182,1.6601503417790322,1.0569946615421786,1.8257646347086716,1.0719272796783306,1.5121186066722794,2.105788973533544,2.3033366910253106,0.21556141276306273,1.2176425698352986,2.266712019161702,2.484190709621756,0.4969254767128462,0.18224569676708444,2.1052042436792604,3.227725363960127,1.5516452708312687,0.2473651271670715,1.0860991022118265
3.9008560016753853,1.58924986720833,1.449081529132502,0.8328914462002311,1.7167595249683183,1.704496790995845,1.7569861921672212,2.1591142855261634,2.8298746114561895,0.09889644818566236,2.2610352124609845,2.345922827957656,2.711980914500924,0.46631977628945187,0.41285075348641326,2.1500008590215134,3.4481350018142187,1.3676224479808423,0.1298183147010245,1.020089455362667
4.029940288515753,1.596593737815966,1.4561918114327306,0.7848754949263648,1.7406647013857914,1.889775614073437,2.0319259737270565,2.0833461724102222,2.815647886240589,0.1455804325773189,2.285095338642517,2.366511453368601,2.812937875305128,0.17851227997675412,0.48787436621531705,2.151436929302706,3.582539256216787,1.338687609325005,0.179428359680824,1.267156511005452
