TP9_Alpha,AF7_Alpha,AF8_Alpha,TP10_Alpha,TP9_Beta1,AF7_Beta1,AF8_Beta1,TP10_Beta1,TP9_Beta2,AF7_Beta2,AF8_Beta2,TP10_Beta2,TP9_Gamma1,AF7_Gamma1,AF8_Gamma1,TP10_Gamma1,TP9_Gamma2,AF7_Gamma2,AF8_Gamma2,TP10_Gamma2
3.3584698348822974,1.8670113268510604,2.437200578748106,0.9696825918032598,0.9836871827733477,1.813463640839154,2.5888047972723203,2.0013669244404944,1.3695414293999595,0.6508881620578819,2.7770621215913027,2.624917803470168,2.270330744478136,0.6626228645193615,1.346085842873933,2.8839294539708282,3.102643930862168,1.5750169376307723,1.2942985911473173,0.8258120023327895
3.6401644535546787,1.7317373216484315,1.7066027716826133,0.9268385368840402,1.0850224606173005,0.925545784115343,1.63785760535749,1.9913539832340705,1.7291044035542158,0.22856735391213637,2.148760698577598,2.3407543036990943,2.003131197909843,0.48022788251749615,0.13089406037792156,1.9555843985567878,2.9555762381167483,1.64030928469533,1.153010869489697,1.368720053452315
3.7354781480880463,1.4417794002416922,1.6433498715506123,1.3346444796642065,0.9241592127508805,1.8926892715672061,1.900997798961359,2.233140629968385,2.059036848226091,-0.05645867427208286,2.1193132068114195,2.3616775354393225,2.228599506318789,0.4145792868158971,0.18318479060041137,3.0553477565476888,3.4436617418120856,1.49778137086771,0.5900198140077574,1.2646128930647496
4.044914059711004,1.8263942676051066,1.3065248383668193,1.1564123380584301,0.9044506397158543,1.4399952002194571,1.215315979874457,2.168041016188334,2.2591684250677364,0.21871143954462174,1.4328959920075133,2.7237323676091827,2.3807890095833892,0.7128068593078223,-0.3637152533219893,3.091689870533648,3.4351918547887514,1.4207213791208388,0.3354890553803148,1.4147506680053439
3.9120345337595746,1.2540515780979364,2.0003005221606043,1.2344256877925002,1.5703363043875125,1.4338058263572664,2.5202003230598047,2.5437827807725237,1.9773262123650526,0.3727310087951961,2.469361376188749,2.967482289512668,2.2693823733062386,0.8912533954983022,0.3029087960977958,2.3881887640340658,3.49448496365521,1.4782561883649536,0.622367759986537,1.1666147526729855
3.4964863412732097,1.531956996828518,1.4727236324174489,1.4365261922383021,0.9413687975846521,1.500479135095418,2.3119366592041595,2.2762003979637098,1.0606820681436886,0.256962501248244,2.7387192255046346,2.711402013512558,2.0515272078836593,0.3862621135105488,-0.0953038136262179,3.0518015646025294,2.6926279884839115,1.6814298626820139,1.3452617610860065,0.6840310972334254
3.999481340199038,1.4305753400143195,1.5820685516934287,1.492657503356272,1.3807670488769752,1.5040524499321657,1.3586772325213992,1.8749406977297154,1.928873142862568,-0.11056368724538843,1.469954940996783,2.558299245508864,2.0373092888758633,0.27198705744241863,0.2197387343607935,2.4471869204212156,3.1332349013600753,1.389247965618589,0.17807727207819038,1.0720836727618435
4.187559723870223,1.8109065786173968,1.9190939967967553,1.5351455012010515,0.7707062404909963,1.7176551587498075,2.3230013892735313,2.552212753543434,1.9192291678612616,-0.6020080272976396,2.53929140541963,2.463852643761054,2.253754836401743,0.2580843394434193,0.8305844177973212,1.7114574381201668,3.3673181195176674,1.4038671983112083,1.0646899213053804,1.0041760580681869
4.306358349856751,1.5472525899276783,1.7907449898651957,1.6739127613517384,0.9663288256645309,1.7841086747796935,2.2361650235080424,2.0677796486750455,2.076646278382626,0.22058436671579532,2.3139793442987213,2.6242371259909625,2.025374940527637,0.6668626599258172,0.9890479883625107,2.8048021524870608,3.59517249151257,1.4066968434117675,-0.10280389137884748,1.3808532798749482
3.9896030912127736,1.8467493175389378,2.629102253109475,0.7529510475366007,0.5579414852685172,1.1566810218459207,2.7901768784124252,2.0535100889888267,1.3763767207923858,0.4787577587887032,2.2781081998933503,2.2746321389588355,1.7341302607002067,0.8774838900024073,1.5466551716253614,3.452644003168399,2.7543160394451918,1.9755700079149248,1.7012446464693676,0.6664622597542916
3.980471381861577,1.8013306943841083,2.4405763943283554,1.0150714258314362,1.181203703854052,1.493528463174484,2.6079325310180224,2.1445579544014115,1.5206610190360148,0.5535372182100932,3.41122196920486,2.687133733337089,2.1318804920487833,0.4754595945568675,1.7897407549344204,3.6160072550806697,3.36587673723859,1.6981061985407815,1.825218651764037,-0.0701210060263261
3.6101007643238896,1.951116516976779,2.182098821918916,1.256828550261892,0.7545809077596016,1.4464478700785734,2.0524293225757204,1.932477665052273,1.5087796023876072,0.5406271698705857,1.2401620887693265,2.542508252649684,2.106370506120049,0.379217623385849,1.1981133538125932,2.99691501457905,3.1906475847083664,1.7886093228829731,1.0836542685232378,0.4025597285626925
4.543797810593154,1.3567305960431637,2.036560779729183,0.4961317469050111,1.087597216697734,1.2357387531265476,2.0689350857472038,1.8116074249170666,2.0042384651092666,0.013816341824083993,1.8575421389268345,2.1316344113504195,2.5544489393734717,0.8851988446247228,1.3646027846439182,3.1420045893547384,3.663519984929901,1.6329160225353603,0.8869663182162577,1.1022916956790973
3.6090501707032008,1.8439496428739657,1.553084854816689,1.1716299667153367,0.902362543114186,1.5272112362644716,1.8139284634369406,2.355238945856393,1.5034267708826803,0.34161210530908487,2.0963096904979754,2.7298233920886767,2.0479403705329866,0.5236640470797984,1.044997437214153,2.2020539879891374,3.0814121970540365,1.6272861746011782,0.9896353653799974,0.7807036625274183
3.690278683875845,1.869852865789404,1.9360338150447796,0.5588800328684455,1.0790953556248803,1.514365234868293,2.1197022693007814,2.007260538574383,1.6264158118130942,0.23036268854830927,1.4832507619447055,2.2611032057020393,2.235570532738761,0.9745532240718127,0.581746469565852,1.2322466153515157,2.7995304818178863,1.7062989951907948,0.89922804378887,1.026028853329284
4.284177287682331,1.646423275102586,2.036670010100335,1.066755965637374,0.8908180533110744,1.9035700995970373,2.141339960848833,2.2632477163959512,1.9962289497490717,0.2494828131669347,2.2852527912221103,2.672301768336848,2.1632756991316837,0.7492268731032924,0.7067551974885422,2.6121345359652763,3.4152871271549365,1.7374594910464274,1.2168040312919368,0.9157662438069912
3.312454474368555,1.646050175317496,1.7538394725399546,1.477938312406784,0.939147269954228,0.9403944847848166,1.7863583952660862,2.06955268044037,1.6424430680135762,0.17049833025980077,2.30117104643319,2.5920005911549526,2.2814344613837,0.45211051716774936,0.3506468678034777,2.963753458568292,2.780018022742203,1.5735635010473503,0.5076691992730868,1.1321839728496825
3.566658927305014,1.6035713064131325,1.8593846663398783,1.3022536012162529,0.846254017223587,1.5714477456213176,2.1555093831051875,2.1605075584851168,1.7969619111391912,0.6442982588216879,2.2852601369079646,2.377050933075088,2.0148696305530476,0.38247176460080257,0.3241069345301183,2.515129457071099,2.6088163587063455,1.726698783906474,1.2151161907100325,0.7526256413904686
