TP9_Alpha,AF7_Alpha,AF8_Alpha,TP10_Alpha,TP9_Beta1,AF7_Beta1,AF8_Beta1,TP10_Beta1,TP9_Beta2,AF7_Beta2,AF8_Beta2,TP10_Beta2,TP9_Gamma1,AF7_Gamma1,AF8_Gamma1,TP10_Gamma1,TP9_Gamma2,AF7_Gamma2,AF8_Gamma2,TP10_Gamma2
5.531854444899097,4.065786256434309,3.160834882009436,1.1610077964332133,0.8017801005839933,4.492728742152704,2.984888886675424,2.140447780620947,1.042931782243274,2.0031262472015694,2.6879466848532374,4.256056086139564,1.871130326667948,2.23409334604553,2.0090075389939637,5.494753230580587,4.207497758896314,3.1006882234291,2.017049321134086,0.6492939411528801
5.386786587910322,3.869857832785061,3.720819105077423,1.3498229230912249,0.7124632457860116,4.999948566058687,4.45170222652967,2.924122264977288,1.4228902111335116,1.6360420631507056,5.640599404077839,4.42869757465847,2.913689939607746,1.3719724511265434,2.0649804832425684,5.304146017266879,4.4411249236993,3.3363271148771396,2.224553959494408,0.7721569625409901
5.95883570763261,3.3612810604261085,3.286169861614974,1.4509820129660584,0.8136827179172175,3.145552291356345,3.2146602867395044,2.0087746568982254,1.5948291127909864,1.8353480595121343,3.5381077995666397,4.321479919330973,2.249236259371947,2.1207523543289826,2.2403051173658475,6.026534649542457,4.228539803506373,2.930491455716789,2.4112855252854835,1.0131016461846365
5.698166326381897,2.5228132267438412,2.9335015044114354,1.1379087804400836,0.6178700064814343,2.037713048862066,2.46682139747586,2.000079386944761,1.4703118627718113,1.5533613108191349,2.6256769689287722,3.9626566720314638,2.2192468098177867,1.9456447254208349,1.792382283042221,5.762459321916975,4.095643695718544,2.842824280258396,1.757262251622079,0.7844287283706827
6.158547154876226,2.860593198602043,2.8646919328191998,0.9756959279250855,0.7774262534474726,2.6816297534355718,2.964906373518095,2.6162005620768247,1.344691145298932,1.2938972919687601,2.793043860996029,4.175015618545531,2.4974432319434685,1.9708032181480575,1.6881954248956181,6.202520953223588,4.233759777933712,2.5026015332746043,1.8926572585939274,0.2782950534745115
5.647607627530384,1.8343090812700855,2.766493220385734,1.2975810518485804,0.807738788998785,1.2385476662454373,2.172150589078464,2.1782681418052707,1.3360767269062472,1.1438969212090955,2.0130363762228565,3.9783149464629877,2.0667344705492976,1.5141735483373238,1.4610309888589688,5.782599908387594,3.80344262084138,2.3852801435456352,1.99824595586011,0.6446417567153266
5.644433419131703,4.023286272760943,3.4598938482683494,1.277427210866594,1.0793053058738353,4.733854823635137,3.941007687091421,2.259104329383334,1.5748384010976129,1.2682106783459028,4.993337660760661,4.555367208053181,2.1436546165461405,1.9040460619652968,1.6987229448228196,5.676956621376793,4.5677457752252835,3.1006778915441675,2.314175135061238,0.6922055890946172
5.8400269067540655,2.377531735259514,2.568905738083621,1.1307322945815341,0.9215411549288608,2.656280888203534,3.0343950524528966,1.8348076274885665,1.1558616698306579,1.5226024502139357,4.005867749354772,4.326256467631859,1.9528962487600592,1.820714484913474,1.6742268292530518,5.959182233599551,4.441321957161652,2.4679200990807466,1.7921470650389828,0.9944732117410282
5.349319804535679,4.2584706295757755,3.2643977891016767,1.2599904774732076,1.254990593984027,5.1170343281975015,4.000594094680401,2.854561027638693,1.3642686903357144,1.7057453277319836,4.566282880917581,4.392974594340319,2.794444042521911,1.9149765718055445,2.084207276497934,5.401703999014758,4.31256715798516,3.042405111219724,1.943618651395288,1.556910391531609
5.871861250033597,4.5780441488697665,3.9500687583591403,2.2837988528513518,2.1766848513837416,5.063121219570365,4.632890664507013,3.863320402637792,2.4072011476264814,2.2333446968906205,4.890557497158721,4.755740222319658,3.8222737496733536,2.316359257008154,2.31332455817631,5.886755204951538,4.607652214709065,3.9992552269335864,2.9354124746914545,2.2826884689820233
