TP9_Alpha,AF7_Alpha,AF8_Alpha,TP10_Alpha,TP9_Beta1,AF7_Beta1,AF8_Beta1,TP10_Beta1,TP9_Beta2,AF7_Beta2,AF8_Beta2,TP10_Beta2,TP9_Gamma1,AF7_Gamma1,AF8_Gamma1,TP10_Gamma1,TP9_Gamma2,AF7_Gamma2,AF8_Gamma2,TP10_Gamma2
4.350850965993556,2.195772066974571,2.4946154265861575,1.254679233943432,1.8792675861851469,1.6219850824518995,2.396223749434214,2.207937573542393,2.149929719033021,1.0485721392921714,2.012836104842108,2.5256744910092555,2.6763116138394687,1.6962318865724633,1.4699301237922682,3.548962426930237,3.7098900775043986,2.525152178159962,1.6933911332904896,0.671440417651005
3.5285413222852418,1.999212290677797,2.787360203751455,1.0949807250573034,1.9837729042702084,1.709905992738503,2.7420300897991057,1.8309239570271798,2.3333210663431703,0.43913717082593323,1.6376008709576755,2.3807874393474977,3.207892425297683,0.8971351706130255,1.632905770534471,2.447916455243231,3.547898317109033,2.439359905018904,1.8089586901637877,0.17270540864396813
4.310722539403836,2.420684188935161,2.3989970388955744,1.099182546241287,1.8902990141745497,2.300953949667488,2.687888197442372,1.7499722725034208,2.040590556055084,0.8266024119169294,2.1170792274634067,2.498898278900245,2.7209397080662234,1.0561440530709805,1.6749858013075722,3.5306049501829033,3.7479438581866655,2.4487385308909175,1.3817841885226538,1.0353694629005004
3.5928712544182346,2.043273815485181,2.397356109263899,0.8503826090138689,1.3749796930025031,1.345705594398339,2.660886584039728,2.072821144980691,1.482339486080692,0.5690766986838556,2.3921488331244563,2.4997447449493753,2.9150231916003206,0.9749747642419834,0.8517872957054125,2.493843591344118,3.832030831989286,2.5051827826708157,1.5653596876038909,0.7618843201951965
4.1017874171430995,1.7124537819591976,2.106191202308303,0.9092205966179626,2.0351181075478117,1.3119347520433107,1.9458522915457377,1.4460938744657859,2.4695533187502687,0.5293385993923669,2.4100713033229875,2.1236028051023537,2.964196133244792,0.2056614037626337,1.179059694957323,2.1719357270035387,3.570655985648027,2.0009312450421723,1.3406594316652198,0.7720680678291748
4.652133043857656,1.581164085705131,2.0410507529359805,1.267342628067289,1.4124771767434388,1.5632256331414207,2.0464297856519797,2.0034048363680634,2.418172360488125,0.5237578385405961,2.734905128920303,3.009622242185428,2.9883235574695055,0.598972065325609,0.623319963024663,4.081902998086754,3.6377412302265673,2.2521690933244187,1.4162842285217232,0.7228486799951938
4.041673702547586,1.405317004031951,1.7822119245309083,0.6231844896184682,2.071403062958786,1.6986792399584356,1.919453964233876,1.6885952765429002,2.4431733890254983,0.0989439370254984,2.575617407118162,2.5436517611188383,2.7726459491639717,0.2306442924597108,0.2212470894866501,2.2878350093923023,3.3851435114405883,2.111912612921346,0.5824781363753094,0.13023461503608913
4.112410178437215,1.746578157565925,1.7975627408603645,0.7033265968493937,1.3297733831018836,1.6950538985240908,1.8357647992973332,1.9582142670586804,2.2999209697385647,0.08148480062983222,2.4356214289989615,2.53732188034251,2.936615448206655,0.503232484600928,-0.03481973455497926,2.4118559841252503,3.1757553694910094,1.8108477574933985,0.6846047352771465,0.4306965057521553
3.7920766145309,1.4910956847417272,1.7413779068738606,0.6829879779368845,1.9671001025535166,1.5754305446926886,1.9684389921484087,1.789450074720232,2.3269199318336478,0.43742831737911797,2.110831280937938,1.9444004873803846,2.7743545718924594,0.27732516867679025,0.7380254152502063,2.184140859315078,3.45757487454398,1.8909157399227738,0.946223990070359,0.7391878899162189
4.403061125377025,2.0441678606823186,2.3430864883370206,0.9886422098059316,1.3953646586402777,1.6143867327623114,2.3654421815923468,1.991458515103929,2.42929168693327,0.9499550556825391,1.941409194246251,2.909252811689702,2.8650997520546,1.4009257564257198,1.506898621540396,4.044682184325501,3.68906799505436,2.164736353580628,1.1988081867410543,0.7294062605985119
3.8223666740279327,1.827548911078028,1.6627845754940502,0.6609578002856779,1.8167720616351575,1.5036580483374171,2.1943479037339766,1.6341196825093662,2.064884244618437,0.02401492555610581,2.680766720224075,2.207160740449022,2.5936089349951676,0.03750804485888399,0.8834121698697416,2.7348104830964655,3.1525353641796383,2.124958963143724,1.2333569426227986,0.5085572284758001
3.728915636746009,1.5967152248491894,2.1740968589116423,0.895781590204828,1.4217145076881579,1.2307512485351035,2.1446411593250505,1.7779208617186861,1.9406688646561803,0.36538304239995634,2.7399525854290925,2.4118988054205426,2.723043130130631,0.3522717308109199,0.405412489259708,2.5476717687106225,3.141486902267076,2.130961513361362,1.3308025642953891,0.5439285019027577
4.794967501381002,1.6993202624296047,2.125057989828834,1.234984484387967,2.3157938625593837,1.2268409344574802,2.0469620141761258,2.167252832447138,2.749747314329782,0.5419165427016827,0.906266668255266,2.5355950447356,3.2262439804537912,0.7656554810672913,0.674078138136277,3.9348669759193755,3.992280668806389,1.4410329412902358,1.066893604470898,0.9462012730872738
3.998810934857551,1.3907390601552951,1.8264748794847272,0.9997318250856414,1.944719800548795,1.4942981948544185,1.7004607646545287,1.981569204627815,2.629839313298912,0.20273267391263158,1.12856870833581,2.5016014403713758,3.1465093382498144,0.025279083032067856,1.0755427981760666,2.7151889797391333,3.69164594644832,1.929249072784435,0.9175886067772044,0.6038370277898594
3.606505895452466,1.7622704018928033,2.0777327946285524,1.2148465969901587,1.6666296221343195,1.3960394441480508,2.4505280202950246,2.2207744179320383,2.6067811901135474,0.1516755466238905,2.262990873262555,2.353879491402399,3.0285598430278093,0.7868320862492655,1.2516630740894015,2.590595168970538,3.4733083564536096,2.225191521941741,1.1892711067791684,0.6633384100676195
3.9729233251243588,1.811070914566415,2.1280971043321655,0.9878680889843315,2.250021287271181,1.3224262670522409,2.8811142132498837,1.7544761357518752,2.3510483224430745,0.3708835008089514,3.5138830427170027,2.2868170195564343,2.8188874611220767,0.46914467827081646,0.9480855843755076,3.1243970337992852,3.5502955449224722,1.8398968043656285,1.5398325300078637,0.5982703699143843
4.322295262288766,1.7688614247087038,1.4421274156844985,1.188007733513996,2.000672314830217,1.5758989051935266,1.9601735220185554,2.0486163003324593,2.4035265670246906,0.25417843134708706,2.733647253596002,2.667076102653085,3.0653621887439346,0.6716433244645166,0.2179026345494994,3.5152988072493887,4.08670464802435,1.7673348035033487,0.8056953752129945,0.932215254766472
3.8831517123824084,1.5067687869949613,2.076120944075018,0.9385577935147191,1.6533140242788684,1.4781247584546582,1.7476421448109767,1.980020706866172,2.4297051659522766,0.6047391823950434,1.6355064421529182,2.3142037091155383,2.9294042955797037,0.900465023352978,0.8870223873025781,3.019104066505902,3.8476936962356025,2.000623280241975,0.8007341527540967,0.22478193361397272
