TP9_Alpha,AF7_Alpha,AF8_Alpha,TP10_Alpha,TP9_Beta1,AF7_Beta1,AF8_Beta1,TP10_Beta1,TP9_Beta2,AF7_Beta2,AF8_Beta2,TP10_Beta2,TP9_Gamma1,AF7_Gamma1,AF8_Gamma1,TP10_Gamma1,TP9_Gamma2,AF7_Gamma2,AF8_Gamma2,TP10_Gamma2
4.083520835165678,3.3402249118016885,3.358367263334512,1.6626027325990151,1.5894169245007321,1.8121190536813827,2.747020259970512,2.411357840546619,2.338095061972245,2.319081556865126,2.700891870583431,2.4456820307510245,2.5136594750314694,3.1388821508395868,1.6399175996186972,2.6370357259581008,3.480540886019642,3.662174676612769,2.3633160988812696,1.1796165948108919
4.208870159031895,3.2129966157187426,3.3030875269512596,1.3433085371705737,1.5140895164976251,1.2804142395748446,2.6551454772367054,2.2264902140478813,2.4167104293114914,2.1914277925909875,2.4930840175979716,2.3135925338492322,2.6240560226473457,3.14143815292835,1.679463297967483,2.508034681568836,3.5905412750685834,3.5106940308240233,2.315672433837005,1.3981366766746863
4.225206770984728,2.892163597739259,3.212796444114874,1.5120974759401469,2.063307576857195,1.694893091883264,2.5238929912898542,2.1540265595355828,2.4004500378007316,2.8360198882208945,2.0311351927665813,2.3392232205842496,2.662154354036163,3.2670059718853346,1.7808213326112596,2.3833819678079173,3.6749635965201732,3.426449223013002,2.2505661267882866,1.6153199839913117
3.4487825817456508,2.5088746737635206,3.2080802162390327,1.3698753443274858,2.0151976733717323,1.7722902326775807,2.567157826043898,2.2250257076022875,1.9885312190720628,2.889106783402017,1.6114452035738966,2.549459471894166,2.715357350604565,3.113007253588408,1.8708323649994993,2.2953374322319937,3.2900753631706343,3.502286678436853,2.435524630040837,1.5809462658943083
3.0521862910153703,2.682768055559812,3.2357886409235914,1.257105179155128,1.9495931168455494,1.7750695728872825,2.6792292889116434,2.456687763664377,1.8638435609155888,2.853951361796813,2.083772449869509,2.621308799776405,2.5364309138365613,2.9821923407845823,1.9017609014720378,2.567433762782198,2.7393683948878356,3.503095681828696,2.6302557013100505,1.4560725585072183
3.2332304512347245,2.7779899160439916,3.2604903046930067,1.0588539741715646,1.4914368023764786,1.6408807146215039,2.660353438139236,2.4850373512041446,1.7403938944962156,2.0356237990301516,2.2231697485130604,2.8220455025736646,2.5049315943437054,2.5926916788927574,1.7128963233472625,2.819830438662544,2.4886040475558127,3.541757165907546,2.645674901689979,1.4934887226943678
3.3243702564348916,2.8108347231199526,3.1242407331035413,0.9626702180764218,1.3529815628862927,1.7410431098901766,2.771913372396785,2.381349049605031,1.666389485391222,1.889509302795882,2.5489652662386226,2.5208527442428417,2.6066897540956893,2.5989803743110707,1.7862503836139867,2.5724573358650127,2.466511052421284,3.426239085600517,2.5668142053275083,1.2790820506511569
3.3927385628495528,2.539985176224011,3.168556659070365,1.040194240712986,1.2122382403825238,1.9308631204262607,2.674118310035283,2.4169404214466756,1.439919740096586,1.9769003726310277,2.494360393106614,2.370213936368366,2.549667895630022,2.553021178404064,2.0319075161519207,2.307171713737325,2.9250193720851385,3.395088557348401,2.581531141828935,1.0217121273939755
3.3522116464153844,2.1344177081351794,3.1854612764883323,1.0759505778826524,1.220997663366898,1.783824233613218,2.950155968990475,2.3971023321646583,1.713800129626934,1.9628429105038299,2.621795751192858,2.2125777296450155,2.440964203039841,2.3572251877014474,2.1028107671856877,2.3873382971412895,3.184581323941453,3.166264279234625,2.2895240982145357,0.7694630905344101
3.778020266751413,2.2383204368810836,3.2652187107259545,1.2067041208934497,1.2520404944056818,1.7960263187453023,2.911662829041274,2.3977490918052435,1.9685304252376687,1.8075602386985683,2.9273903566054953,2.2715434920493967,2.425957908876023,2.08884163398599,2.092563331997791,2.4739291248028867,3.601259201532605,2.9421870780217807,2.1617361530618915,0.8955030621900039
3.9626258476150857,2.427189873144406,3.329951012846508,1.3730121473664665,1.0968154853924506,1.5962858185576094,2.916342735441061,2.634664561808917,2.1708463460995966,1.9810859900332982,2.9329592935049917,2.5113527292455378,2.4330730983697406,2.4498364159661805,2.166844205212114,2.2109109583365054,3.5038665336525905,3.0592945045375406,2.356928535170132,0.9656378893231682
3.9307860173635425,2.3609642173361034,3.2425481316898,1.3242191050209504,0.8661400050140111,1.6644316829165047,2.8128186177651644,2.501120785763509,2.0251095537778268,1.8400780763856284,2.8670671736911486,2.2871226412946513,2.5452695037779227,2.2087412496917236,2.2639350067771074,1.975315901065818,3.4353262499085155,3.143382840378968,2.391615582358649,0.7535942977583967
3.5712489474425224,2.3258958542232304,3.2373066451318606,1.12526683539163,0.6117238137203999,1.4656639200050137,3.0072645845432096,2.42856680441747,1.8244309836710784,1.8017999662107351,2.2059822031736447,2.2407130447271673,2.480716629555933,2.1908634883212095,2.235903309270035,2.0508147742741865,3.1617196307298894,3.1574936784439562,2.3596314808325176,0.5752298103697758
3.586224074051315,2.351934189470422,3.2302522725801626,0.5805743801947937,0.9094272760880503,1.4522526710625037,2.9397517416771213,1.7700802333276169,2.0412959307853535,1.4367919357021566,2.105844774026681,2.005885851444011,2.5158539790650916,1.8707360263416022,1.999469891025462,2.2749456079035952,3.393442594945469,3.0322600720152186,1.7772497239777723,0.5322717757531932
3.695235733749797,2.410356055694693,3.2246278379912283,0.39225369913619834,1.0644063458341948,1.4592923766317933,3.0342878299915705,1.898438575336983,2.0452316735421987,1.6136351518756207,2.9444768519453013,2.220386301866962,2.462843072139957,1.9228133864303176,1.670266345649232,2.087208575396628,3.490403987413946,3.048250488669291,2.193687714222763,0.32011219971183824
3.796429047724183,2.390288262396145,3.211258295255382,0.35417036287568426,1.063322203451123,1.2645221200844239,2.8006362021970506,1.8402576929684145,2.116934245494205,1.5639587010240865,3.084012547722717,2.247397628216426,2.4844596012640174,2.12298543011707,1.517494895934472,1.8493350171612537,3.4514626436437807,3.1797738096181236,2.17667371000813,0.3911068724538497
3.7602531428595083,2.090247050926634,3.169945938661446,1.0017314236764103,0.8841994464184559,1.0362221610409441,2.678100177929175,2.1172663935515157,1.7185226271000031,1.3771292295075106,3.056232658103857,2.647843065228216,2.5142056200650815,1.6643989949511624,1.2390405994235483,2.2685042526187833,3.363045387525303,3.1138447403310203,2.155922104309803,0.7307162717210756
3.9882310862198262,2.106886891052152,3.3902452189613195,1.18465824999101,0.5745581241197915,0.8240169801315842,2.721739561198712,2.1498506180474357,2.0527542316504026,0.9774580962488104,2.5660397001825053,2.6634865483791796,2.4819109435225037,1.5092549145699983,1.2422020058088135,2.7064638983696434,3.33773648801534,3.0418210910893873,1.7357289074400577,0.7988040840461151
4.062235978011235,1.7964809502449703,3.276529074772038,1.4099098244846286,0.6753192880646662,1.1478731894136247,2.5539218857939865,2.272276851014503,2.144754085761646,0.9342158276556329,2.1217802849680214,2.8236734201270535,2.391389263155733,1.4972457272426594,1.087983822259607,2.9668722598105037,3.467419585486431,2.848352146032545,1.7074878179242696,0.9714772958660922
4.072778124022755,1.8950080673082639,3.2639886049326243,1.0478055365162477,0.933600507542419,1.231201195638074,2.8492016832734377,2.056494329031877,2.1524504639393753,1.131740458019472,2.4967972299763397,2.3790970334412482,2.3018248003519757,2.072939334943852,1.5724968120243654,2.751777293263016,3.587966880040302,2.7320945584099143,2.060545301699959,0.6656097220784669
3.907003070290797,1.9326680106396483,2.949060622921334,0.8569291772222375,1.210067103021742,1.2204813030874413,2.714633069518621,1.947786534101511,1.9773670704351145,1.1266379756078801,2.634952624927728,2.193878858804206,2.372181603725766,2.0210677431203594,1.661620707348726,2.5187650131284953,3.5640435199182745,2.8386067658564618,1.8910030085459166,0.7232059426667629
3.8208913127616446,2.0501946181287907,3.1934202216523238,0.8198985195178184,1.2341795691429611,1.4524575705831018,2.892999726699801,1.923320439201102,1.680863940771224,0.9659756911660445,2.957726072714184,2.3836475725616784,2.2353903358403704,1.9599526804256764,1.859289549096397,2.6855783223229475,3.291817051774242,2.9617100266238765,1.9913836248258332,0.6091080634299043
3.9040151160736802,2.021721183871832,3.057439388736191,1.013225368700764,1.0102053024599227,1.569828165121618,2.759677181051365,1.9645939121948777,1.6635456523847083,0.4250859423097692,2.676330825810619,2.5285663846510325,2.14323673536423,1.5025810228292227,1.551945284277028,3.035036984176727,3.219672559740196,2.9876550051379733,1.6876966586338626,0.7179753666417817
3.9824753063875993,2.0973334742761662,3.063245442320263,0.96101606931257,1.1022833176981763,1.6213244522915173,2.6957141297345055,1.8476178407007957,1.6248994671128676,0.5023949755681553,2.8982764087248154,2.523858633014262,2.3247369830501845,1.5159958039997443,1.4188170141723233,3.0436573986108555,3.246912302154688,2.8945349979821278,2.026588958468852,0.6105395594877965
4.035445963222531,1.9679075862848079,3.038558260743321,0.7692055072910354,0.9905409906500667,1.338888825365611,2.4940335794810116,1.6018348155236504,1.9398431880353093,0.7183113210077356,2.5454961043441333,1.8446363898818976,2.4320871862785696,1.3908876382733382,1.039075078981401,2.706117476231449,3.355839232657525,2.653422573136056,1.735177562599503,0.505330229214075
3.793514496687166,1.8955708223176548,2.9647282093645684,0.8935804849974608,1.2228859800154177,1.3481404968791528,2.393502449373531,1.6526017750842696,1.9887065994200477,1.124514726456998,2.845590495279354,1.5121760210794573,2.5831561133269947,1.4092829963599613,1.0696655003978164,2.1592412467890894,3.26374738292539,2.587325330123993,1.7582914466652142,0.3944794403853508
3.408028927837793,1.9224260479143809,2.9171520550271537,1.1250465649542989,0.9943464872648802,1.535747852578251,2.374248987107453,2.0317323763261297,1.9555745367734392,1.527834070399051,2.223688113412247,1.9829312839494881,2.4564330588123724,1.640898394322679,1.1225414585223732,2.5918078175168517,3.239260178133015,2.4251157771452867,1.6319907333750747,0.7158703226163422
