TP9_Alpha,AF7_Alpha,AF8_Alpha,TP10_Alpha,TP9_Beta1,AF7_Beta1,AF8_Beta1,TP10_Beta1,TP9_Beta2,AF7_Beta2,AF8_Beta2,TP10_Beta2,TP9_Gamma1,AF7_Gamma1,AF8_Gamma1,TP10_Gamma1,TP9_Gamma2,AF7_Gamma2,AF8_Gamma2,TP10_Gamma2
3.0645583210477936,2.307526371538431,3.393592319346616,0.5166225790288783,0.7328415882950883,2.1473440522399803,2.3180351478465213,2.1341320888576685,0.8301782318617955,1.8807720860468975,2.2333775025442306,2.438835870213407,2.0830362554501343,2.281104128463115,1.6445181572302767,2.5021219307102758,2.516168020277794,2.7430881187699248,1.938351491160098,0.21281573182077634
2.6837005832214924,1.8352088709144678,3.3463036274159252,0.5377379809298579,0.7249372355977457,1.7014691095337027,2.044651054614786,1.9407291459853193,1.3533586392995445,0.9612101826864405,1.6395475343294343,2.5393976152855195,2.0646050531335223,2.1354401624360198,1.6729593712079611,2.7054372805964775,2.7270037024560962,2.8427200424849466,2.550442000717838,0.5278113377854198
2.4005275493424056,1.6704583074681003,3.1629405841025244,1.2640391294229507,0.6297947322712859,1.7070509650407835,2.6050328245618632,2.195955076717823,0.9151503254064758,1.2504306432909187,1.988048048961754,2.4751249949502503,2.1571509299805203,1.7331884619733908,1.7505289840331615,2.0974499411493497,2.063067635432355,2.8341926157818027,1.767260560183366,0.5796420083661453
2.8615366545623795,2.3128923269577006,3.0555572403920523,0.993681709367603,0.7695202453215357,1.2950335837225189,2.3699291971934064,2.0131885581298854,1.0445501137633557,1.5104068708188947,1.7398431296561656,2.5066594612606665,2.305104858962614,2.016597701856012,1.772056036620182,2.9272128057694973,2.2663495022856432,3.013446007610578,2.288667135243464,0.7686925604313075
2.103296653263884,1.8780591909917375,3.445982154844743,0.7096624494693293,0.5155058513172038,1.424212964670569,2.354513098497313,1.8961368638356786,1.0336669244404906,1.0227892218781753,2.0512744012830044,2.308583859298433,2.068263664685784,2.3040657472516384,1.7645182017150263,2.2612516048027653,2.049311004900556,2.9176857140573884,2.3315044205950963,0.2632271147362011
2.024510551167743,1.6863550600663713,3.1163304131749716,0.644172379510326,0.40099144377263823,0.5774424140435491,2.697330804310592,1.8941985298883102,0.852691447703145,1.3145696929356714,1.7010997365363068,2.461630804401942,2.0146931522437983,1.8077730711737672,1.1500267680717606,2.27952193781818,2.3409199170744848,2.587318971135199,1.8042078020317738,0.7940140088779075
2.421773584243664,1.9276686005353019,3.1218668139434005,0.6495072591708003,0.43973531999297805,1.4346693901292926,2.5667333143805156,1.960514290919043,0.42636589919838747,1.4601461008271897,0.7268650617127067,2.0290682502286264,1.9965919232229687,1.4978825058587026,1.45550771816697,2.18339462652032,2.02920264339157,2.409912242113338,1.714221449529377,0.5728460095983144
2.764478232384279,1.9041633878342987,3.1767151582600928,1.012060139118679,0.7937073856827807,1.7056074462902293,2.3870940346843557,1.7514103768969755,0.8651805290485969,1.0972051569362788,2.1913839440919367,2.549864283461576,1.9389731261634024,1.3252575918175598,1.856487531494255,2.2975311858198624,2.4649715470189646,2.5445176332981614,2.066282282577602,0.7326906818952857
3.431739502747314,1.5232376628402275,2.7874333450758497,1.0180472413526387,0.37877608064626006,1.6232921239848728,2.4334127723771926,1.9410000218088628,0.744659340352228,0.5430868465807088,1.4162183714495349,2.3839363429616665,1.8509506135775942,0.46838121391600573,1.6753002599286213,2.7830765883978783,2.9261522685506156,2.1945754445163814,1.7322849696717924,0.6196141709525111
2.608165236934721,1.815702960895578,2.788414359470967,1.1621863898699631,0.4038393508943502,1.4946574723865536,2.2287252967166427,1.85027923716096,1.000201469503506,0.36262935600257146,1.6014172194437784,2.478893037655858,1.9779753845820258,0.640661250191867,0.9254552433265354,2.4150773708007836,2.6975232353358822,2.50994932197412,1.482315918765514,0.4415806497406168
