TP9_Alpha,AF7_Alpha,AF8_Alpha,TP10_Alpha,TP9_Beta1,AF7_Beta1,AF8_Beta1,TP10_Beta1,TP9_Beta2,AF7_Beta2,AF8_Beta2,TP10_Beta2,TP9_Gamma1,AF7_Gamma1,AF8_Gamma1,TP10_Gamma1,TP9_Gamma2,AF7_Gamma2,AF8_Gamma2,TP10_Gamma2
5.531854444899097,4.065786256434309,3.160834882009436,1.1610077964332133,0.8017801005839933,4.492728742152704,2.984888886675424,2.140447780620947,1.042931782243274,2.0031262472015694,2.6879466848532374,4.256056086139564,1.871130326667948,2.23409334604553,2.009007538993964,5.494753230580587,4.207497758896314,3.1006882234291,2.017049321134086,0.6492939411528801
5.386786587910322,3.869857832785061,3.720819105077423,1.3498229230912249,0.7124632457860116,4.999948566058687,4.45170222652967,2.924122264977288,1.4228902111335116,1.6360420631507056,5.640599404077839,4.42869757465847,2.913689939607746,1.3719724511265434,2.0649804832425684,5.304146017266879,4.4411249236993,3.33632711487714,2.224553959494408,0.7721569625409901
5.95883570763261,3.3612810604261085,3.286169861614974,1.4509820129660584,0.8136827179172175,3.145552291356345,3.2146602867395044,2.008774656898225,1.5948291127909864,1.8353480595121343,3.53810779956664,4.321479919330973,2.249236259371947,2.1207523543289826,2.2403051173658475,6.026534649542457,4.228539803506373,2.930491455716789,2.4112855252854835,1.0131016461846365
5.698166326381897,2.522813226743841,2.9335015044114354,1.1379087804400836,0.6178700064814343,2.037713048862066,2.46682139747586,2.000079386944761,1.4703118627718113,1.5533613108191349,2.625676968928772,3.962656672031464,2.2192468098177867,1.9456447254208349,1.792382283042221,5.762459321916975,4.095643695718544,2.842824280258396,1.757262251622079,0.7844287283706827
6.158547154876226,2.860593198602043,2.8646919328192,0.9756959279250856,0.7774262534474726,2.681629753435572,2.964906373518095,2.6162005620768247,1.344691145298932,1.29389729196876,2.793043860996029,4.175015618545531,2.4974432319434685,1.9708032181480573,1.688195424895618,6.202520953223588,4.233759777933712,2.5026015332746043,1.8926572585939276,0.2782950534745115
5.647607627530384,1.8343090812700853,2.766493220385734,1.2975810518485804,0.807738788998785,1.238547666245437,2.172150589078464,2.1782681418052707,1.3360767269062472,1.1438969212090957,2.0130363762228565,3.978314946462988,2.0667344705492976,1.5141735483373238,1.4610309888589688,5.782599908387594,3.80344262084138,2.3852801435456352,1.99824595586011,0.6446417567153266
5.644433419131703,4.023286272760943,3.459893848268349,1.277427210866594,1.079305305873835,4.733854823635137,3.941007687091421,2.259104329383334,1.5748384010976129,1.2682106783459028,4.993337660760661,4.555367208053181,2.1436546165461405,1.9040460619652968,1.6987229448228196,5.676956621376793,4.567745775225284,3.1006778915441675,2.314175135061238,0.6922055890946172
5.8400269067540655,2.377531735259514,2.568905738083621,1.130732294581534,0.9215411549288608,2.656280888203534,3.0343950524528966,1.8348076274885663,1.155861669830658,1.5226024502139357,4.005867749354772,4.326256467631859,1.9528962487600592,1.820714484913474,1.6742268292530518,5.959182233599551,4.441321957161652,2.4679200990807466,1.7921470650389828,0.9944732117410282
5.349319804535679,4.258470629575776,3.2643977891016767,1.2599904774732076,1.254990593984027,5.1170343281975015,4.000594094680401,2.854561027638693,1.3642686903357144,1.7057453277319836,4.566282880917581,4.392974594340319,2.794444042521911,1.9149765718055445,2.084207276497934,5.401703999014758,4.31256715798516,3.042405111219724,1.943618651395288,1.556910391531609
5.871861250033597,4.578044148869767,3.95006875835914,2.283798852851352,2.1766848513837416,5.063121219570365,4.632890664507013,3.863320402637792,2.4072011476264814,2.2333446968906205,4.890557497158721,4.755740222319658,3.8222737496733536,2.316359257008154,2.31332455817631,5.886755204951538,4.607652214709065,3.9992552269335855,2.9354124746914545,2.2826884689820237
5.651666310217983,4.064202948742518,3.740533961815868,1.978882613147543,1.263918406835994,3.5807852298768945,4.9398397265424645,2.871985314248137,2.1524903765051326,1.929764283170935,5.346518457006272,4.216906023071967,2.9069596614662245,2.2241626473779466,2.650927725484421,5.6799974250156575,4.165141665338183,3.3158466059309792,3.0037288394296398,1.22249513918958
5.577083024517018,3.787443777952307,3.5487565919914035,1.0717754884918012,0.7096310828081174,3.9710052454751943,3.7531106560974687,2.31388291501968,1.5294832027901455,1.6399967728504898,3.742538854351485,3.841981031262748,2.497610018342214,1.9155639679811407,2.180506394983216,5.633988647222215,4.034617658266388,3.4433007766312635,1.800825392915537,1.1717241073399562
5.690977011644229,3.777161943590582,3.505181477652527,1.0211305871358498,0.5330878171334203,4.536869451318534,4.149546085009513,2.0529450511290133,1.2046156196055189,1.6087323857811209,4.317993201264038,4.020028379509557,2.4802216335732137,2.026737839423421,2.1884708711479424,5.687584709590405,4.181833190467544,3.1207124742699395,2.1949383283140547,0.9216459968713884
5.694064516740781,4.704647845815297,4.183888009348161,2.081338994843249,1.7097942630767866,5.407773861400217,5.122986615679732,3.522564209077289,2.244680821316151,2.516137396318558,5.421893780594503,4.390186260193451,3.4180987759663144,2.4329807944320887,2.233657762997564,5.789267288804462,4.309317953301884,4.104769127134291,2.577655683950399,1.5807010554505423
